5.000000,57.000000,0.662602,2.000000
5.000000,57.000000,0.656616,2.000000
5.000000,57.000000,0.646980,2.000000
5.000000,57.000000,0.662602,2.000000
5.000000,57.000000,0.633822,2.000000
5.000000,57.000000,0.652896,2.000000
5.000000,57.000000,0.644772,2.000000
5.000000,57.000000,0.641106,2.000000
5.000000,57.000000,0.669388,2.000000
5.000000,57.000000,0.641838,2.000000
5.000000,57.000000,0.644038,2.000000
5.000000,57.000000,0.649194,2.000000
5.000000,57.000000,0.667120,2.000000
5.000000,57.000000,0.650673,2.000000
5.000000,57.000000,0.650673,2.000000
5.000000,57.000000,0.638184,2.000000
5.000000,57.000000,0.646243,2.000000
5.000000,57.000000,0.665611,2.000000
5.000000,57.000000,0.642570,2.000000
5.000000,57.000000,0.661851,2.000000
5.000000,57.000000,0.646243,2.000000
5.000000,57.000000,0.635273,2.000000
5.000000,57.000000,0.649194,2.000000
5.000000,57.000000,0.653639,2.000000
5.000000,57.000000,0.644772,2.000000
5.000000,57.000000,0.648455,2.000000
5.000000,57.000000,0.640374,2.000000
5.000000,57.000000,0.645507,2.000000
5.000000,57.000000,0.653639,2.000000
5.000000,57.000000,0.645507,2.000000
5.000000,57.000000,0.643304,2.000000
5.000000,57.000000,0.654382,2.000000
5.000000,57.000000,0.646980,2.000000
5.000000,57.000000,0.659603,2.000000
5.000000,57.000000,0.645507,2.000000
5.000000,57.000000,0.652896,2.000000
5.000000,57.000000,0.658108,2.000000
5.000000,57.000000,0.663353,2.000000
5.000000,57.000000,0.666365,2.000000
5.000000,57.000000,0.658108,2.000000
5.000000,57.000000,0.651413,2.000000
5.000000,57.000000,0.645507,2.000000
5.000000,57.000000,0.638184,2.000000
5.000000,57.000000,0.658108,2.000000
5.000000,57.000000,0.655126,2.000000
5.000000,57.000000,0.652896,2.000000
5.000000,57.000000,0.649933,2.000000
5.000000,57.000000,0.639644,2.000000
5.000000,57.000000,0.648455,2.000000
5.000000,57.000000,0.661851,2.000000
5.000000,57.000000,0.640374,2.000000
5.000000,57.000000,0.639644,2.000000
5.000000,57.000000,0.631649,2.000000
5.000000,57.000000,0.655870,2.000000
5.000000,57.000000,0.647717,2.000000
5.000000,57.000000,0.639644,2.000000
5.000000,57.000000,0.656616,2.000000
5.000000,57.000000,0.646980,2.000000
5.000000,57.000000,0.644038,2.000000
5.000000,57.000000,0.641106,2.000000
5.000000,57.000000,0.667875,2.000000
5.000000,57.000000,0.646980,2.000000
5.000000,57.000000,0.655870,2.000000
5.000000,57.000000,0.641106,2.000000
5.000000,57.000000,0.661101,2.000000
5.000000,57.000000,0.655126,2.000000
5.000000,57.000000,0.645507,2.000000
5.000000,57.000000,0.673943,2.000000
5.000000,57.000000,0.656616,2.000000
5.000000,57.000000,0.648455,2.000000
5.000000,57.000000,0.651413,2.000000
5.000000,57.000000,0.641838,2.000000
5.000000,57.000000,0.650673,2.000000
5.000000,57.000000,0.652896,2.000000
5.000000,57.000000,0.649933,2.000000
5.000000,57.000000,0.666365,2.000000
5.000000,57.000000,0.654382,2.000000
5.000000,57.000000,0.645507,2.000000
5.000000,57.000000,0.640374,2.000000
5.000000,57.000000,0.669388,2.000000
5.000000,57.000000,0.647717,2.000000
5.000000,57.000000,0.661101,2.000000
5.000000,57.000000,0.639644,2.000000
5.000000,57.000000,0.649194,2.000000
5.000000,57.000000,0.638914,2.000000
5.000000,57.000000,0.648455,2.000000
5.000000,57.000000,0.651413,2.000000
5.000000,57.000000,0.647717,2.000000
5.000000,57.000000,0.652896,2.000000
5.000000,57.000000,0.650673,2.000000
5.000000,57.000000,0.645507,2.000000
5.000000,57.000000,0.658108,2.000000
5.000000,57.000000,0.650673,2.000000
5.000000,57.000000,0.656616,2.000000
5.000000,57.000000,0.653639,2.000000
5.000000,57.000000,0.664105,2.000000
5.000000,57.000000,0.633097,2.000000
5.000000,57.000000,0.641838,2.000000
5.000000,57.000000,0.651413,2.000000
5.000000,57.000000,0.638914,2.000000
5.000000,57.000000,0.639644,2.000000
5.000000,57.000000,0.647717,2.000000
5.000000,57.000000,0.649933,2.000000
5.000000,57.000000,0.659603,2.000000
5.000000,57.000000,0.648455,2.000000
5.000000,57.000000,0.658855,2.000000
5.000000,57.000000,0.639644,2.000000
5.000000,57.000000,0.658855,2.000000
5.000000,57.000000,0.662602,2.000000
5.000000,57.000000,0.648455,2.000000
5.000000,57.000000,0.673182,2.000000
5.000000,57.000000,0.660352,2.000000
5.000000,57.000000,0.658108,2.000000
5.000000,57.000000,0.645507,2.000000
5.000000,57.000000,0.654382,2.000000
5.000000,57.000000,0.655870,2.000000
5.000000,57.000000,0.650673,2.000000
5.000000,57.000000,0.665611,2.000000
5.000000,57.000000,0.659603,2.000000
5.000000,57.000000,0.658855,2.000000
5.000000,57.000000,0.637456,2.000000
5.000000,57.000000,0.651413,2.000000
5.000000,57.000000,0.657362,2.000000
5.000000,57.000000,0.651413,2.000000
5.000000,57.000000,0.646980,2.000000
5.000000,57.000000,0.667120,2.000000
5.000000,57.000000,0.648455,2.000000
5.000000,57.000000,0.657362,2.000000
5.000000,57.000000,0.643304,2.000000
5.000000,57.000000,0.654382,2.000000
5.000000,57.000000,0.652896,2.000000
5.000000,57.000000,0.647717,2.000000
5.000000,57.000000,0.650673,2.000000
5.000000,57.000000,0.630204,2.000000
5.000000,57.000000,0.658108,2.000000
5.000000,57.000000,0.648455,2.000000
5.000000,57.000000,0.646980,2.000000
5.000000,57.000000,0.662602,2.000000
5.000000,57.000000,0.649194,2.000000
5.000000,57.000000,0.665611,2.000000
5.000000,57.000000,0.654382,2.000000
5.000000,57.000000,0.658108,2.000000
5.000000,57.000000,0.663353,2.000000
5.000000,57.000000,0.649194,2.000000
5.000000,57.000000,0.652154,2.000000
5.000000,57.000000,0.644038,2.000000
5.000000,57.000000,0.649194,2.000000
5.000000,57.000000,0.664858,2.000000
5.000000,57.000000,0.658855,2.000000
5.000000,57.000000,0.650673,2.000000
5.000000,57.000000,0.638914,2.000000
5.000000,57.000000,0.658855,2.000000
5.000000,57.000000,0.649933,2.000000
5.000000,57.000000,0.658855,2.000000
5.000000,57.000000,0.640374,2.000000
5.000000,57.000000,0.647717,2.000000
5.000000,57.000000,0.655870,2.000000
5.000000,57.000000,0.651413,2.000000
5.000000,57.000000,0.658855,2.000000
5.000000,57.000000,0.670903,2.000000
5.000000,57.000000,0.668631,2.000000
5.000000,57.000000,0.633097,2.000000
5.000000,57.000000,0.639644,2.000000
5.000000,57.000000,0.669388,2.000000
5.000000,57.000000,0.647717,2.000000
5.000000,57.000000,0.644038,2.000000
5.000000,57.000000,0.659603,2.000000
5.000000,57.000000,0.644772,2.000000
5.000000,57.000000,0.641838,2.000000
5.000000,57.000000,0.647717,2.000000
5.000000,57.000000,0.655126,2.000000
5.000000,57.000000,0.645507,2.000000
5.000000,57.000000,0.655870,2.000000
5.000000,57.000000,0.641838,2.000000
5.000000,57.000000,0.643304,2.000000
5.000000,57.000000,0.652896,2.000000
5.000000,57.000000,0.651413,2.000000
5.000000,57.000000,0.636727,2.000000
5.000000,57.000000,0.641106,2.000000
5.000000,57.000000,0.667120,2.000000
5.000000,57.000000,0.638914,2.000000
5.000000,57.000000,0.641838,2.000000
5.000000,57.000000,0.648455,2.000000
5.000000,57.000000,0.638184,2.000000
5.000000,57.000000,0.651413,2.000000
5.000000,57.000000,0.655870,2.000000
5.000000,57.000000,0.655870,2.000000
5.000000,57.000000,0.646980,2.000000
