,Unnamed: 0.1,layer1,layer2,layer3,svm,dt,rf,nb,kn,logistic,ae_svm,ae_dt,ae_rf,ae_nb,ae_kn,ae_logistic,method
13,,30.0,20.0,9.0,0.905269686299616,0.8910051216389251,0.9445822663252242,0.833986875800256,,,0.8768405889884759,0.8729025167266851,0.90861481267632,0.90861481267632,,,AE
14,,30.0,20.0,10.0,0.8973062304570391,0.9007106080803171,0.9526781599512392,0.834466474065778,,,0.885187736311875,0.8729025167266851,0.91987076249139,0.91987076249139,,,AE
15,,30.0,21.0,7.0,0.914088206217815,0.8964115503224,0.9461732548359972,0.8508181724285481,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
16,,30.0,21.0,8.0,0.8986631811509029,0.896024658723462,0.947483161739962,0.8358995118001941,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
17,,30.0,21.0,9.0,0.899667893725992,0.9030489756722148,0.955005601792574,0.863716389244558,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
18,,30.0,21.0,10.0,0.9002211331580201,0.91160650251016,0.96319427842856,0.8288110606422819,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
19,,30.0,22.0,7.0,0.902899219956405,0.907355547942145,0.950531035407326,0.835614873956673,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
20,,30.0,22.0,8.0,0.8930565653268442,0.87515022923869,0.944794773258948,0.8491772630829271,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
21,,30.0,22.0,9.0,0.9079043138864058,0.904145356136212,0.947396573706347,0.8419845538344299,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
22,,30.0,22.0,10.0,0.9011600641737628,0.909959274342836,0.952671849932124,0.8397383685054921,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
23,,30.0,23.0,7.0,0.896884791606943,0.885965971101086,0.939320327313145,0.8319502492066129,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
24,,30.0,23.0,8.0,0.90726689612015,0.890801001251564,0.951951658322904,0.8261498748435541,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
25,,30.0,23.0,9.0,0.92311844502738,0.895967974363859,0.945884686216178,0.8312645632135061,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
26,,30.0,23.0,10.0,0.901761491357259,0.902807921866522,0.9393748546624292,0.8495465467793191,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
27,,30.0,24.0,7.0,0.9007353857659228,0.8961485728530479,0.947089617350118,0.8573102330798951,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
28,,30.0,24.0,8.0,0.8841017143082601,0.8763685861395509,0.941843719792468,0.8346402714485809,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
29,,30.0,24.0,9.0,0.905066166449287,0.8875292485503951,0.938442487213682,0.8568274298889649,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
30,,30.0,24.0,10.0,0.881335968537262,0.8765696432492858,0.939430236968717,0.8364127288335229,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
31,,30.0,25.0,7.0,0.884765288173007,0.8829446516646869,0.9437450419066672,0.8317155372479069,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
32,,30.0,25.0,8.0,0.902233416307032,0.907624251886547,0.954467569067012,0.8613136356718171,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
33,,30.0,25.0,9.0,0.902067278287462,0.8969785932721709,0.958238532110092,0.8453944954128442,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
34,,30.0,25.0,10.0,0.895028914647211,0.9015429607177128,0.9472682131814242,0.823092623337852,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
35,,30.0,26.0,7.0,0.904260141610537,0.899788618927722,0.950098792319328,0.836706889840405,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
36,,30.0,26.0,8.0,0.928617724043376,0.9106319331920728,0.955577714072043,0.862944035896797,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
37,,30.0,26.0,9.0,0.8978960244648321,0.8891498470948009,0.951571865443425,0.850642201834862,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
38,,30.0,26.0,10.0,0.902188328912467,0.8963206333895992,0.945472630817458,0.845832328590949,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
39,,30.0,27.0,7.0,0.9014762132440832,0.884552553988366,0.951888596700932,0.845366164634632,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
40,,30.0,27.0,8.0,0.906840974035874,0.9027636374367372,0.9434509317869948,0.843086479866614,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
41,,30.0,27.0,9.0,0.907593391431019,0.8846603644868921,0.950451120492001,0.8251016880472309,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
42,,30.0,27.0,10.0,0.91523926453854,0.901813699067697,0.950909344992114,0.8422371284262641,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
43,,31.0,20.0,7.0,0.8979883993582621,0.88440083919536,0.948130322102925,0.8274466247068991,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
44,,31.0,20.0,8.0,0.9070015213157652,0.900480180773938,0.9470810063479008,0.830110654661321,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
45,,31.0,20.0,9.0,0.8916916416916421,0.8910501263442441,0.958683473389356,0.837730896554426,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
46,,31.0,20.0,10.0,0.9043941464187408,0.899577219350878,0.949266322105388,0.8443880076833209,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
47,,31.0,21.0,7.0,0.910252781791369,0.902844602008947,0.939890466189008,0.8347236083595251,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
48,,31.0,21.0,8.0,0.8958732089954542,0.8958732089954542,0.942519696722406,0.8564204143606791,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
49,,31.0,21.0,9.0,0.907687944124514,0.89638065427803,0.960653670247519,0.8580523604758941,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
50,,31.0,21.0,10.0,0.910809439228622,0.88539536596166,0.944798523316964,0.841473001278664,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
51,,31.0,22.0,7.0,0.892855561949449,0.9059089411220792,0.952948322586674,0.834484234134537,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
52,,31.0,22.0,8.0,0.8964134856070091,0.8965308197747179,0.948568523153942,0.845353566958698,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
53,,31.0,22.0,9.0,0.909915458261016,0.9025657730657448,0.954494556448534,0.854571412574884,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
54,,31.0,22.0,10.0,0.8913712493342009,0.890518040677832,0.9423073129352352,0.839177566037364,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
55,,31.0,23.0,7.0,0.8921911421911422,0.8708303191061809,0.9483461940358492,0.8383369504059158,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
56,,31.0,23.0,8.0,0.906502337441564,0.898215044623884,0.949162477834606,0.8395518560311851,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
57,,31.0,23.0,9.0,0.895248636255831,0.8923729148549292,0.9453514111787492,0.846776425013835,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
58,,31.0,23.0,10.0,0.91516819930104,0.915968683496359,0.956139323297995,0.8415382963353442,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
59,,31.0,24.0,7.0,0.8989633469085521,0.8954337899543381,0.944995680612119,0.8353449339750708,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
60,,31.0,24.0,8.0,0.8999895936055179,0.89439244000218,0.943733616122974,0.837236557168271,,,0.8941613917046609,0.890942312326934,0.9312435138870452,0.9312435138870452,,,AE
61,,31.0,24.0,9.0,0.897713598074609,0.890882996981713,0.940941192716656,0.8527154721745479,,,0.8941613917046609,0.903814286559744,0.9312435138870452,0.9312435138870452,,,AE
62,,31.0,24.0,10.0,0.905128625266262,0.909584953252002,0.956102066047994,0.8475364823062679,,,0.8941613917046609,0.903814286559744,0.9312435138870452,0.9312435138870452,,,AE
63,,31.0,25.0,7.0,0.8975623279668901,0.903572347967286,0.952513911166558,0.8425216340917641,,,0.8941613917046609,0.903814286559744,0.9312435138870452,0.9312435138870452,,,AE
64,,31.0,25.0,8.0,0.903260393765462,0.890979200173127,0.939870351516582,0.8521731859786841,,,0.8941613917046609,0.903814286559744,0.9312435138870452,0.9312435138870452,,,AE
65,,31.0,25.0,9.0,0.9037892125480148,0.905269686299616,0.94776328425096,0.8476712548015359,,,0.8941613917046609,0.903814286559744,0.9312435138870452,0.9312435138870452,,,AE
66,,31.0,25.0,10.0,0.894314738905721,0.899502960454663,0.945122675696548,0.8398334620487529,,,0.8983445216736959,0.903814286559744,0.9312435138870452,0.9312435138870452,,,AE
67,,31.0,26.0,7.0,0.89881914914855,0.873390429418458,0.943138487951928,0.819109221217384,,,0.8983445216736959,0.903814286559744,0.9312435138870452,0.9312435138870452,,,AE
68,,31.0,26.0,8.0,0.902855921588898,0.897383645798127,0.951107377880276,0.8514433686554409,,,0.898531779955864,0.903814286559744,0.931927076085012,0.931927076085012,,,AE
69,,31.0,26.0,9.0,0.896317829457364,0.8806726421188629,0.935844638242894,0.8337774547803621,,,0.898531779955864,0.903814286559744,0.931927076085012,0.931927076085012,,,AE
70,,31.0,26.0,10.0,0.8922541770972809,0.896421571481244,0.939104616638528,0.844802157924356,,,0.898531779955864,0.903814286559744,0.931927076085012,0.931927076085012,,,AE
71,,31.0,27.0,7.0,0.903429903429904,0.8969657793187199,0.948830581183522,0.851594483947425,,,0.898531779955864,0.903814286559744,0.931927076085012,0.931927076085012,,,AE
72,,31.0,27.0,8.0,0.8944494274005319,0.902038662233212,0.952851599859266,0.848894196700678,,,0.898531779955864,0.903814286559744,0.931927076085012,0.931927076085012,,,AE
73,,31.0,27.0,9.0,0.88302192545735,0.897728382045725,0.9419893008453892,0.84743942677522,,,0.898531779955864,0.903814286559744,0.931927076085012,0.931927076085012,,,AE
74,,31.0,27.0,10.0,0.903300262321028,0.9142400750326072,0.9502689156909008,0.8290174929534809,,,0.898531779955864,0.903814286559744,0.931927076085012,0.931927076085012,,,AE
75,,32.0,20.0,7.0,0.919181906058275,0.8987640804087509,0.945113531001558,0.830566570002565,,,0.898531779955864,0.903814286559744,0.931927076085012,0.931927076085012,,,AE
76,,32.0,20.0,8.0,0.885457315112938,0.8818048281080758,0.935632644380808,0.830744197318377,,,0.898531779955864,0.903814286559744,0.931927076085012,0.931927076085012,,,AE
77,,32.0,20.0,9.0,0.8893734335839599,0.876290726817043,0.9548621553884707,0.8431578947368421,,,0.898531779955864,0.903814286559744,0.931927076085012,0.931927076085012,,,AE
78,,32.0,20.0,10.0,0.918462297914353,0.8823768974453909,0.945822534863631,0.833074170060471,,,0.898531779955864,0.903814286559744,0.931927076085012,0.931927076085012,,,AE
79,,32.0,21.0,7.0,0.902745857930392,0.887834908045804,0.94857024118887,0.83882104356621,,,0.898531779955864,0.903814286559744,0.931927076085012,0.931927076085012,,,AE
80,,32.0,21.0,8.0,0.90945039592401,0.878135517876421,0.943342077367606,0.8628334578991851,,,0.898531779955864,0.903814286559744,0.931927076085012,0.931927076085012,,,AE
81,,32.0,21.0,9.0,0.884107170574657,0.8825900390048019,0.947691506566726,0.8171856458323941,,,0.898531779955864,0.903814286559744,0.931927076085012,0.931927076085012,,,AE
82,,32.0,20.0,7.0,0.90812044921634,0.90902135011724,0.9486363075404172,0.838442552141182,,,0.898531779955864,0.903814286559744,0.931927076085012,0.931927076085012,,,AE
83,,32.0,20.0,8.0,0.905796656011802,0.903194410294238,0.949399639373822,0.828671830177854,,,0.898531779955864,0.903814286559744,0.931927076085012,0.931927076085012,,,AE
84,,32.0,20.0,9.0,0.9067137028989508,0.89015902327892,0.949058857180134,0.8404749120579691,,,0.898531779955864,0.903814286559744,0.931927076085012,0.931927076085012,,,AE
85,,32.0,20.0,10.0,0.906630121638924,0.899907970550576,0.94316181177977,0.8212628040973109,,,0.898531779955864,0.903814286559744,0.931927076085012,0.931927076085012,,,AE
86,,32.0,21.0,7.0,0.904615407315598,0.8941367998071991,0.94168523354925,0.8377402013584558,,,0.898531779955864,0.903814286559744,0.931927076085012,0.931927076085012,,,AE
87,,32.0,21.0,8.0,0.901552805847028,0.8960525595673442,0.9357458791687192,0.830678985626222,,,0.898531779955864,0.903814286559744,0.931927076085012,0.931927076085012,,,AE
88,,32.0,21.0,9.0,0.892085254892185,0.8748597781378541,0.9371930699239692,0.845045494204163,,,0.898531779955864,0.903814286559744,0.931927076085012,0.931927076085012,,,AE
89,,32.0,21.0,10.0,0.893755321887562,0.894874155923879,0.952439652270342,0.8394225628230259,,,0.898531779955864,0.903814286559744,0.931927076085012,0.931927076085012,,,AE
90,,32.0,22.0,7.0,0.9239513142718392,0.907722738218094,0.964558165887614,0.837663651631963,,,0.898531779955864,0.903814286559744,0.931927076085012,0.931927076085012,,,AE
91,,32.0,22.0,8.0,0.894661654135338,0.8865413533834592,0.941453634085213,0.8377694235588969,,,0.898531779955864,0.903814286559744,0.931927076085012,0.931927076085012,,,AE
92,,32.0,22.0,9.0,0.8994712571162479,0.901746954471032,0.963028054416455,0.8497914569970809,,,0.898531779955864,0.903814286559744,0.931927076085012,0.931927076085012,,,AE
93,,32.0,22.0,10.0,0.914571150097466,0.916081871345029,0.960818713450292,0.8369395711500971,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
94,,32.0,23.0,7.0,0.899585726391112,0.8931511058032992,0.95391949415012,0.8479700097621891,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
95,,32.0,23.0,8.0,0.914214767850273,0.896683004331729,0.949250815634196,0.862726141762969,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
96,,32.0,23.0,9.0,0.900653620681966,0.8883616866287741,0.9475715935163208,0.839776212964385,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
97,,32.0,23.0,10.0,0.8997516641948059,0.870200196106449,0.940153041867249,0.8371404920399499,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
98,,32.0,24.0,7.0,0.8947261663286009,0.894979716024341,0.937068965517241,0.8149087221095329,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
99,,32.0,24.0,8.0,0.890238183388868,0.880402320128347,0.9513019869184252,0.85296803652968,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
100,,32.0,24.0,9.0,0.902188847420198,0.8945995773191241,0.9407522320647907,0.8345074468776071,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
101,,32.0,24.0,10.0,0.907150145200534,0.904893650419904,0.949062083039008,0.8315968134369358,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
102,,32.0,25.0,7.0,0.899639784865989,0.894753993959929,0.952415779811036,0.8504559905667421,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
103,,32.0,25.0,8.0,0.886744720678851,0.881061971509292,0.9249052875138408,0.831381983028714,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
104,,32.0,25.0,9.0,0.9027884634353242,0.9095450868990552,0.959090371071788,0.8454459371486058,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
105,,32.0,25.0,10.0,0.893903839679994,0.885542287966098,0.947959365531991,0.8426701518841959,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
106,,32.0,26.0,7.0,0.9007740686985972,0.8984276729559749,0.945016932752782,0.8444363812288341,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
107,,32.0,26.0,8.0,0.9025088028169008,0.888504321382843,0.951144366197183,0.818822023047375,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
108,,32.0,26.0,9.0,0.893126002715044,0.89528569665556,0.951376033567814,0.840355423917068,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
109,,32.0,26.0,10.0,0.906588289784234,0.9006558233268129,0.9564894974649052,0.829473616784347,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
110,,32.0,27.0,7.0,0.907730962115567,0.892942740327486,0.950529697287064,0.849700912368331,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
111,,32.0,27.0,8.0,0.9005454976678,0.892501383508578,0.956765356945213,0.823997944501542,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
112,,32.0,27.0,9.0,0.9184928873510192,0.916494668042656,0.953398490459135,0.837992472530808,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
113,,32.0,27.0,10.0,0.900766700996562,0.886111815951958,0.943773601803066,0.8330696399341271,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
114,,32.0,28.0,7.0,0.8937059859154929,0.8980873879641491,0.951144366197183,0.851392445582586,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
115,,32.0,28.0,8.0,0.8907246376811591,0.9060869565217392,0.937391304347826,0.854492753623189,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
116,,32.0,28.0,9.0,0.906415526919124,0.893351253063483,0.961360581864179,0.8575677919203101,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
117,,32.0,28.0,10.0,0.9161706349206352,0.906051587301587,0.963492063492064,0.8390873015873019,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
118,,33.0,20.0,7.0,0.9125781253835692,0.90806121396904,0.96342774660127,0.8444832309663729,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
119,,33.0,20.0,8.0,0.8873329907502571,0.8855344295991779,0.938433868289983,0.8376847972171709,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
120,,33.0,20.0,9.0,0.8842156322791559,0.8879572130907328,0.944727680624119,0.8394455083345541,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
121,,33.0,20.0,10.0,0.8952903829880979,0.8939860504008129,0.9522979786600172,0.827517662315553,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
122,,33.0,21.0,7.0,0.89577021327155,0.903983247193014,0.9497514802273308,0.8190013663636899,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
123,,33.0,21.0,8.0,0.90630918213944,0.901540443975868,0.9544163298775842,0.8411380542376851,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
124,,33.0,21.0,9.0,0.8956233508078851,0.908138434500473,0.95253831633445,0.834973137257847,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
125,,33.0,21.0,10.0,0.9007176382727221,0.8798240277757171,0.944732950526977,0.8560024926925529,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
126,,33.0,22.0,7.0,0.91765680781498,0.909988533890116,0.962389657468744,0.8363700999904871,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
127,,33.0,22.0,8.0,0.8849734042553191,0.908577127659574,0.9509152065081352,0.845764236545682,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
128,,33.0,22.0,9.0,0.908716537452408,0.9000808822078871,0.943722751573258,0.8554477126117059,,,0.898531779955864,0.903814286559744,0.9324561403508772,0.9324561403508772,,,AE
129,,32.0,25.0,8.0,0.913815537696135,0.8999489730833009,0.951575456053068,0.848539354509504,,,0.8621507845388441,0.854866692180125,0.927235616787856,0.927235616787856,,,AE
130,,32.0,25.0,8.0,0.9053203603163952,0.9064183899631948,0.948412940482726,0.8328148193334549,,,0.864611927855385,0.8744433599707191,0.927235616787856,0.927235616787856,,,AE
131,,39.0,24.0,9.0,0.920174264035241,0.9110147289980792,0.958752983640915,0.837888843608702,,,0.8805670373173431,0.8866216452232641,0.930677650346394,0.930677650346394,,,AE
132,,39.0,24.0,9.0,0.9086053021088272,0.9001665762953629,0.9559794051125732,0.85097283487453,,,0.8829667189354748,0.891109906160392,0.9324779811539192,0.9324779811539192,,,AE
133,,39.0,24.0,9.0,0.903912027729283,0.896888090354302,0.946381399799462,0.821192440614645,,,0.8829667189354748,0.891109906160392,0.9324779811539192,0.9324779811539192,,,AE
134,,50.0,30.0,15.0,0.9424385305705528,0.933432438348169,0.9720697139938708,0.7359915365533342,,,0.928284145629651,0.891109906160392,0.960154311980155,0.960154311980155,,,AE
135,,50.0,30.0,15.0,0.9289721168124068,0.923499972501787,0.9735604685695428,0.737419567728098,,,0.928284145629651,0.891109906160392,0.9631523950943192,0.9631523950943192,,,AE
136,,50.0,30.0,15.0,0.937831395752188,0.927848640719928,0.970315612642345,0.725071606259725,,,0.928284145629651,0.891109906160392,0.9631523950943192,0.9631523950943192,,,AE
137,,20.0,10.0,7.0,0.934240819472415,0.91364709977375,0.964056090102186,0.7402376867805379,,,0.9184468312573028,0.8822493224932251,0.957139305338008,0.957139305338008,,,AE
138,,25.0,15.0,10.0,0.9436547782501528,0.9321810226464408,0.9746178723263472,0.7424335412151991,,,0.919564192486477,0.896484342690774,0.965914955914708,0.965914955914708,,,AE
139,,26.0,19.0,15.0,0.931334800907086,0.920182429260346,0.965433080793419,0.734901519386738,,,0.923466222302587,0.8882996106561122,0.961487801277022,0.961487801277022,,,AE
140,,26.0,19.0,15.0,0.94456289978678,0.932190551004376,0.973487824037706,0.7330265963416,,,0.930170575692964,0.902648412074964,0.9667545729996628,0.9667545729996628,,,AE
141,,26.0,19.0,9.0,0.9447308279784672,0.916708589906318,0.9679845733510508,0.742033067506897,0.9553219622061992,,0.9204167280345672,0.8910983171680629,0.9563330845520028,0.9563330845520028,0.952674178649266,,AE
142,,26.0,19.0,9.0,0.933979118214165,0.927162223944978,0.969688611922794,0.7341100642057771,0.9643004452660658,,0.9204167280345672,0.8910983171680629,0.957377949390741,0.957377949390741,0.957282286759298,,AE
143,,26.0,17.0,8.0,0.930933038300585,0.9143644207769008,0.969219513328763,0.741495537159353,0.968924452914002,,0.9204167280345672,0.8910983171680629,0.9626107410290842,0.9626107410290842,0.957323723189342,,AE
144,,26.0,20.0,6.0,0.934699013321817,0.926454685890834,0.971158350220923,0.7301983322813199,0.9623799873758352,,0.9204167280345672,0.891804258994718,0.9626107410290842,0.9626107410290842,0.957323723189342,,AE
145,,1000.0,630.0,250.0,0.9342600862035492,0.903059837688813,0.943288160602648,0.8521919776336742,0.905710014367258,,0.888343105657593,0.8619481225488291,0.913165456451675,0.913165456451675,0.910321127635615,,AE
146,,26.0,15.0,5.0,0.9427585006382732,0.9301571644092244,0.9680109086689104,0.7431941013610968,0.9429665611167296,0.9648556010543942,0.9239949269716008,0.8878500140917455,0.9605758550373844,0.9605758550373844,0.9605116132561881,0.9230884961620716,AE
147,,1000.0,430.0,150.0,0.9616136520995396,0.9249786176841932,0.9683032623304688,0.8091475583431761,0.9526127153504664,0.9392334948886082,0.8869079134932595,0.8482059218832728,0.9267299311693072,0.9267299311693072,0.93310389769071,0.8944731804667455,AE
148,,26.0,15.0,9.0,0.9387981883033448,0.9145558317086602,0.9727104509894384,0.746250849542859,0.9390226660515232,0.9613699839765054,0.9239949269716008,0.9086028306520024,0.9605758550373844,0.9605758550373844,0.9605116132561881,0.9230884961620716,AE
149,,50.0,25.0,12.0,0.9094457455113192,0.8923256693129877,0.9517721512772548,0.840003142199245,0.8860609095684876,0.8875878220140516,0.8837367580043796,0.8826339485170293,0.9241827937898244,0.9241827937898244,0.9024235071314434,0.885541812156004,AE
150,,50.0,25.0,12.0,0.9276190476190476,0.896641604010025,0.947719298245614,0.8431578947368421,0.9109273182957393,0.8992230576441104,0.8926065162907268,0.8979197994987468,0.9267669172932332,0.9267669172932332,0.9026315789473685,0.8932581453634085,AE
151,,50.0,25.0,12.0,0.8926289926289926,0.8790663390663391,0.9485257985257984,0.8456756756756757,0.875945945945946,0.8902702702702702,0.8926065162907268,0.8979197994987468,0.9267669172932332,0.9267669172932332,0.9026315789473685,0.8932581453634085,AE
152,,50.0,25.0,12.0,0.8982292217586335,0.8953889248006894,0.9474202268319916,0.8460999784529196,0.8897866839043309,0.9115786174609704,0.8926065162907268,0.8979197994987468,0.9267669172932332,0.9267669172932332,0.9026315789473685,0.8932581453634085,AE
