6.000000,531.000000,4.137931,1.000000,1.000000,1.000000,1.000000,0.011962,0.002642,0.123428,41.646004
6.000000,531.000000,4.050847,0.991935,0.991935,0.991935,0.991935,0.005376,0.003293,0.114695,0.910044
