,Unnamed: 0.1,layer1,layer2,layer3,svm,dt,rf,nb,kn,logistic,ae_svm,ae_dt,ae_rf,ae_nb,ae_kn,ae_logistic,method
0,,400,300,100,0.9919354838709677,0.9919354838709677,0.9919354838709677,0.9919354838709677,0.9919354838709677,0.9919354838709677,0.9919354838709677,1.0,0.9919354838709677,0.9919354838709677,0.9919354838709677,1.0,AE
