# epoch,DMVAE_loss_,DMVAE_recon_loss_, DMVAE_latent_loss_,DMVAE_auc_svm_,DMVAE_auc_dt_,DMVAE_auc_rf_, D_dss_loss, D_dss_RE, D_dss_KL, D_dss_svm, D_dss_dt, D_dss_rf, mvae_loss, mvae_RE, mvae_KL, mvae_svm, mvae_dt, mvae_rf, vae_loss, vae_RE, vae_KL, vae_svm, vae_dt, vae_rf, ae_loss, ae_svm, ae_dt, ae_rf
0.0,60.976219177246094,0.1733088493347168,60.80291748046875,0.6615981152855641,0.6551117496542758,0.6663575160854911,53.40966796875,0.17922398447990417,53.230445861816406,0.7725056102549664,0.7114358112304469,0.755394125586903,50.47601318359375,0.16162720322608948,50.31438064575195,0.8116701584120701,0.7848316095428159,0.8028800688964153,0.167779803276062,0.15984809398651123,0.00793172512203455,0.5,0.5012061013075413,0.5044675019252904,0.13974235951900482,0.710988646996961,0.7404691912123946,0.8857863879894999
10.0,16.58881187438965,0.13199397921562195,16.456817626953125,0.9324914500542394,0.9337062462218761,0.9347127797881767,19.60618782043457,0.12674973905086517,19.47943878173828,0.9356369192040477,0.9352290888614702,0.9352290888614702,17.301509857177734,0.12862595915794373,17.17288589477539,0.9349384321097042,0.9269813929993955,0.9328818906766256,0.1517110913991928,0.15169024467468262,2.083808067254722e-05,0.5,0.5011626270070635,0.4839981450965129,0.06136953458189964,0.9062429095486126,0.9005593693328143,0.9558677884416328
20.0,17.664424896240234,0.12222246825695038,17.542203903198242,0.94266112403839,0.9373854141651692,0.939706527769727,13.837488174438477,0.13991770148277283,13.69757080078125,0.9390991296859087,0.9321010094318529,0.935736703074668,12.158743858337402,0.1474517285823822,12.011292457580566,0.9392163032767202,0.940231531703116,0.9396154387592022,0.1543714702129364,0.1543714702129364,8.940712614702306e-10,0.499184339314845,0.5015141477794983,0.5127499772277474,0.05111372470855713,0.8974052053229106,0.8957999685328872,0.9521062263479103
30.0,6.452070236206055,0.12701062858104706,6.325059413909912,0.9455072415763366,0.9435591788739742,0.9431600433914923,21.06096076965332,0.12914714217185974,20.931812286376953,0.9417456794826142,0.9359101862356223,0.9414376330106575,11.543534278869629,0.13677598536014557,11.406758308410645,0.9456157203070529,0.9412032858290342,0.9451905002442842,0.13424363732337952,0.13424357771873474,5.960464477539063e-08,0.5006073980838185,0.49575235382284016,0.48159877775109516,0.049901410937309265,0.8906890469605253,0.8840639776086651,0.9538286367287453
40.0,14.120111465454102,0.13575132191181183,13.984359741210938,0.9492688036700591,0.9405221884548818,0.9464139912720166,9.756450653076172,0.12351806461811066,9.632932662963867,0.9425613401677694,0.9349210423895131,0.9423530775664328,13.742100715637207,0.14441771805286407,13.59768295288086,0.9419626369440465,0.9394332607381523,0.9487524945967656,0.15205641090869904,0.15205642580986023,-2.9802320611338473e-08,0.5,0.495704739112793,0.5010487657439073,0.04528740048408508,0.8888581578489745,0.8771917258055167,0.9562756187842102
50.0,9.293279647827148,0.1342112123966217,9.15906810760498,0.9463315971215873,0.9431513485313967,0.9437674414753108,13.243240356445312,0.13199514150619507,13.111245155334473,0.9458152880482937,0.9466135590132575,0.9468305164746896,9.124640464782715,0.13775289058685303,8.98688793182373,0.9453076738350957,0.9393247820074362,0.9460148557895345,0.14066514372825623,0.14066505432128906,7.569789772787772e-08,0.5005076142131979,0.502216775283411,0.510819304245576,0.041070859879255295,0.8912877501842481,0.8643146380039913,0.9510909979215143
60.0,7.779297351837158,0.12397832423448563,7.655318260192871,0.948253575243663,0.9486787953064316,0.9461146396601552,9.376991271972656,0.12648868560791016,9.25050163269043,0.9459237667790098,0.9395156548885816,0.9431600433914923,11.012272834777832,0.13038747012615204,10.88188362121582,0.9442924454086998,0.9429691705103468,0.9453987628456206,0.1544869840145111,0.15448713302612305,-1.4901161193847656e-07,0.5,0.5014056690487824,0.512993019269466,0.034142278134822845,0.894550392924868,0.8789269714560165,0.9529131921729697
70.0,12.751466751098633,0.13144885003566742,12.620018005371094,0.9495681552819204,0.9433509162726377,0.9484531429849041,6.878824710845947,0.1403433382511139,6.738481521606445,0.9464226861321121,0.9437674414753108,0.9453987628456206,10.38825798034668,0.13496410846710205,10.253293991088867,0.9464313809922077,0.9482448803835677,0.948344664254188,0.1372184157371521,0.13721846044063568,-2.9802320611338473e-08,0.49959216965742254,0.4972404170220519,0.5087366782322107,0.03969985991716385,0.9043209314265368,0.874054951515804,0.9521973153584352
80.0,9.527962684631348,0.13057121634483337,9.397392272949219,0.9502927269565504,0.9463142074013962,0.9493685875406794,7.082058429718018,0.1362660825252533,6.945792198181152,0.9492688036700591,0.9386652147630443,0.9453900679855252,9.63939094543457,0.1451987773180008,9.494192123413086,0.9498848966139731,0.9450820215135681,0.9497677230231615,0.15394696593284607,0.1539469212293625,2.9802320611338473e-08,0.5,0.5005076142131979,0.49166866786462515,0.038616977632045746,0.9100131665024305,0.8734127739916033,0.9525140566904878
90.0,13.957378387451172,0.12954482436180115,13.82783317565918,0.9498935914740687,0.9472557365374583,0.9509999089109894,17.220306396484375,0.13524872064590454,17.08505630493164,0.9490605410687225,0.9481277067927559,0.9460972499399641,9.49020004272461,0.12775374948978424,9.362446784973145,0.949685328872732,0.945897682198723,0.9494596765512044,0.15520265698432922,0.1552026867866516,-2.9802320611338473e-08,0.5,0.4976267172348689,0.5067496956798967,0.03317510336637497,0.9092062006773709,0.8670394415415573,0.9522147050786264
