# epoch,DMVAE_loss_,DMVAE_recon_loss_, DMVAE_latent_loss_,DMVAE_auc_svm_,DMVAE_auc_dt_,DMVAE_auc_rf_, D_dss_loss, D_dss_RE, D_dss_KL, D_dss_svm, D_dss_dt, D_dss_rf, mvae_loss, mvae_RE, mvae_KL, mvae_svm, mvae_dt, mvae_rf, vae_loss, vae_RE, vae_KL, vae_svm, vae_dt, vae_rf, ae_loss, ae_svm, ae_dt, ae_rf
0.0,538.713623046875,0.0768820196390152,538.63671875,nan,nan,nan,603.9674072265625,0.13888388872146606,603.8285522460938,nan,nan,nan,530.2774658203125,0.08369109034538269,530.1937866210938,nan,nan,nan,0.2467336356639862,0.15426060557365417,0.09247304499149323,nan,nan,nan,0.12845225632190704,nan,nan,nan
10.0,2.9716765880584717,0.04089977592229843,2.930777072906494,nan,nan,nan,6.741785049438477,0.08339468389749527,6.658390045166016,nan,nan,nan,2.1066317558288574,0.030853189527988434,2.0757784843444824,nan,nan,nan,0.0832248330116272,0.08300388604402542,0.00022095441818237305,nan,nan,nan,0.028963914141058922,nan,nan,nan
20.0,1.2273147106170654,0.04236757010221481,1.1849472522735596,nan,nan,nan,17.166303634643555,0.0810861587524414,17.085220336914062,nan,nan,nan,0.6955798864364624,0.03853195160627365,0.6570479273796082,nan,nan,nan,0.08481712639331818,0.08480827510356903,8.851289749145508e-06,nan,nan,nan,0.015925118699669838,nan,nan,nan
30.0,0.49984562397003174,0.033763669431209564,0.4660819172859192,nan,nan,nan,16.447790145874023,0.05952003598213196,16.38827133178711,nan,nan,nan,0.46303755044937134,0.03480643779039383,0.4282311201095581,nan,nan,nan,0.10471805185079575,0.10471774637699127,2.980232238769531e-07,nan,nan,nan,0.010714295320212841,nan,nan,nan
40.0,0.35663068294525146,0.06058488413691521,0.29604580998420715,nan,nan,nan,0.3305428624153137,0.051273413002491,0.2792694568634033,nan,nan,nan,0.3519091010093689,0.037105947732925415,0.3148031234741211,nan,nan,nan,0.10075414925813675,0.10075430572032928,-1.4901161193847656e-07,nan,nan,nan,0.010003447532653809,nan,nan,nan
50.0,0.32775887846946716,0.04201177880167961,0.28574711084365845,nan,nan,nan,0.3079191744327545,0.07947491109371185,0.22844424843788147,nan,nan,nan,0.2559443414211273,0.03639722615480423,0.2195471227169037,nan,nan,nan,0.08779667317867279,0.08779694139957428,-2.682209014892578e-07,nan,nan,nan,0.00860349927097559,nan,nan,nan
60.0,0.23775827884674072,0.044836729764938354,0.19292154908180237,nan,nan,nan,0.20306652784347534,0.055060289800167084,0.14800624549388885,nan,nan,nan,0.22035132348537445,0.03711177408695221,0.18323956429958344,nan,nan,nan,0.10430414974689484,0.10430429875850677,-1.4901161193847656e-07,nan,nan,nan,0.007732503116130829,nan,nan,nan
70.0,11.374517440795898,0.029782507568597794,11.344734191894531,nan,nan,nan,0.20936033129692078,0.07726981490850449,0.1320905089378357,nan,nan,nan,0.17299450933933258,0.03784123435616493,0.13515326380729675,nan,nan,nan,0.08720216900110245,0.08720243722200394,-2.682209014892578e-07,nan,nan,nan,0.007594839669764042,nan,nan,nan
80.0,0.1410433053970337,0.031026724725961685,0.1100165843963623,nan,nan,nan,0.1492466926574707,0.06663944572210312,0.08260724693536758,nan,nan,nan,0.14259041845798492,0.031145650893449783,0.11144477128982544,nan,nan,nan,0.09598346054553986,0.09598349034786224,-2.9802322387695312e-08,nan,nan,nan,0.00682170782238245,nan,nan,nan
90.0,0.41254723072052,0.03582720085978508,0.3767200708389282,nan,nan,nan,12.078019142150879,0.07163255661725998,12.006387710571289,nan,nan,nan,0.12963691353797913,0.03563011810183525,0.09400680661201477,nan,nan,nan,0.10385023057460785,0.10385043919086456,-2.086162567138672e-07,nan,nan,nan,0.006719083525240421,nan,nan,nan
