# epoch,DMVAE_loss_,DMVAE_recon_loss_, DMVAE_latent_loss_,DMVAE_auc_svm_,DMVAE_auc_dt_,DMVAE_auc_rf_, D_dss_loss, D_dss_RE, D_dss_KL, D_dss_svm, D_dss_dt, D_dss_rf, mvae_loss, mvae_RE, mvae_KL, mvae_svm, mvae_dt, mvae_rf, vae_loss, vae_RE, vae_KL, vae_svm, vae_dt, vae_rf, ae_loss, ae_svm, ae_dt, ae_rf
0.0,80.2470703125,0.15722200274467468,80.08985137939453,0.5,0.4978174603174603,0.4920634920634921,79.90371704101562,0.14263665676116943,79.76107788085938,0.49910714285714286,0.49543650793650795,0.5067460317460317,78.498291015625,0.14893284440040588,78.349365234375,0.5488095238095237,0.5339285714285714,0.5308531746031747,0.16914096474647522,0.16756866872310638,0.0015722813550382853,0.5,0.4931547619047619,0.49484126984126986,0.1991986781358719,0.6721230158730159,0.7200396825396824,0.8190476190476191
20.0,79.05436706542969,0.003442510263994336,79.05091857910156,0.5,0.5,0.4903769841269841,80.4150619506836,0.003734431229531765,80.41132354736328,0.5029761904761905,0.5199404761904762,0.5007936507936508,20.357772827148438,0.004134281538426876,20.353635787963867,0.9355158730158729,0.9302579365079364,0.9324404761904761,0.0037202041130512953,0.003720257431268692,-5.3048132997446373e-08,0.5,0.4988095238095238,0.4904761904761904,0.0026601343415677547,0.8372023809523809,0.8247023809523808,0.8664682539682539
40.0,77.71952819824219,0.0032660828437656164,77.71625518798828,0.5037698412698413,0.49702380952380953,0.48224206349206356,80.33143615722656,0.0034137312322854996,80.32801818847656,0.49742063492063493,0.5143849206349207,0.5284722222222222,12.896480560302734,0.0035553984344005585,12.892925262451172,0.9296626984126983,0.9334325396825397,0.9296626984126983,0.0030886828899383545,0.003088712925091386,-2.9802320611338473e-08,0.5,0.4978174603174603,0.4986111111111111,0.0030278379563242197,0.8234126984126984,0.8249007936507936,0.8728174603174602
60.0,78.94174194335938,0.0039059421978890896,78.93783569335938,0.49910714285714286,0.4821428571428571,0.4979166666666667,80.56182098388672,0.003334260080009699,80.55847930908203,0.5027777777777778,0.5026785714285714,0.4947420634920635,12.932743072509766,0.0031298333778977394,12.92961311340332,0.9343253968253968,0.9292658730158729,0.9355158730158729,0.0037608379498124123,0.0037608975544571877,-5.960464477539063e-08,0.49910714285714286,0.5013888888888889,0.4979166666666667,0.0019096413161605597,0.8461309523809524,0.842063492063492,0.888293650793651
80.0,78.19701385498047,0.0037990552373230457,78.1932144165039,0.5013888888888889,0.5011904761904762,0.487202380952381,78.59657287597656,0.003656575921922922,78.5929183959961,0.5006944444444444,0.5032738095238096,0.5099206349206349,12.749000549316406,0.0034759175032377243,12.745524406433105,0.9392857142857142,0.9410714285714286,0.9322420634920634,0.003447313094511628,0.003447313094511628,0.0,0.5,0.5009920634920635,0.4904761904761905,0.0011310691479593515,0.8432539682539681,0.8542658730158731,0.8948412698412699
100.0,79.61405944824219,0.003669273341074586,79.61039733886719,0.5,0.5009920634920635,0.50625,78.58711242675781,0.007088168524205685,78.58001708984375,0.5,0.5055555555555555,0.5119047619047619,16.02356719970703,0.0026179312262684107,16.020946502685547,0.9310515873015872,0.9305555555555555,0.9365079365079364,0.0032230005599558353,0.0032229707576334476,2.9802320611338473e-08,0.5,0.5023809523809524,0.503968253968254,0.0010506699327379465,0.842063492063492,0.8551587301587302,0.9001984126984127
120.0,79.78564453125,0.0031361691653728485,79.78250885009766,0.5,0.49890873015873016,0.4818452380952381,76.53944396972656,0.0029097278602421284,76.53653717041016,0.5,0.5001984126984128,0.5299603174603175,3.340477228164673,0.004618698265403509,3.3358588218688965,0.9374007936507937,0.9303571428571429,0.933234126984127,0.003255783813074231,0.0032558434177190065,-5.9604641222676946e-08,0.4982142857142857,0.49910714285714286,0.5136904761904761,0.0013570375740528107,0.8439484126984127,0.8485119047619046,0.901686507936508
140.0,78.74805450439453,0.003728858893737197,78.74433135986328,0.5046626984126984,0.5,0.5198412698412699,80.47688293457031,0.003608930855989456,80.47327423095703,0.5,0.5005952380952381,0.5073412698412698,8.073845863342285,0.0029262651223689318,8.07091999053955,0.9277777777777777,0.9292658730158729,0.9286706349206348,0.003672923892736435,0.003672923892736435,0.0,0.5,0.49970238095238095,0.4904761904761905,0.0008148630149662495,0.8502976190476189,0.8365079365079365,0.9049603174603175
160.0,79.08711242675781,0.003286585444584489,79.08383178710938,0.4982142857142857,0.5004960317460317,0.49464285714285716,79.74406433105469,0.002292033052071929,79.74176788330078,0.5004960317460317,0.4934523809523809,0.5075396825396825,1.4544012546539307,0.0031981547363102436,1.4512032270431519,0.9314484126984126,0.927876984126984,0.9264880952380952,0.0034872821997851133,0.003487341571599245,-5.960464477539063e-08,0.5,0.4996031746031746,0.5064484126984127,0.0008224280318245292,0.861904761904762,0.8557539682539682,0.9008928571428572
180.0,78.36236572265625,0.004052614327520132,78.35830688476562,0.5009920634920635,0.5018849206349206,0.5055555555555555,81.45830535888672,0.002650774549692869,81.45565795898438,0.49871031746031746,0.5000992063492063,0.508829365079365,2.002230167388916,0.003647209145128727,1.9985829591751099,0.9273809523809523,0.9267857142857143,0.9310515873015872,0.0034443822223693132,0.003444441594183445,-5.9604641222676946e-08,0.5,0.5034722222222222,0.487202380952381,0.0007762204622849822,0.8660714285714286,0.8534722222222222,0.9051587301587302
200.0,81.40250396728516,0.0030781570822000504,81.39942932128906,0.5,0.4941468253968254,0.5080357142857143,81.6700439453125,0.0029756363946944475,81.66706848144531,0.5,0.5075396825396825,0.4941468253968254,2.5412368774414062,0.0028709806501865387,2.5383660793304443,0.9277777777777777,0.9246031746031744,0.9228174603174603,0.0023620990104973316,0.002362158615142107,-5.9604641222676946e-08,0.5,0.4946428571428571,0.48482142857142857,0.000684221857227385,0.8663690476190476,0.8637896825396826,0.910515873015873
