# epoch,DMVAE_loss_,DMVAE_recon_loss_, DMVAE_latent_loss_,DMVAE_auc_svm_,DMVAE_auc_dt_,DMVAE_auc_rf_, D_dss_loss, D_dss_RE, D_dss_KL, D_dss_svm, D_dss_dt, D_dss_rf, mvae_loss, mvae_RE, mvae_KL, mvae_svm, mvae_dt, mvae_rf, vae_loss, vae_RE, vae_KL, vae_svm, vae_dt, vae_rf, ae_loss, ae_svm, ae_dt, ae_rf
0.0,78.953369140625,0.15497010946273804,78.79840087890625,0.5031453036853417,0.5188718221120505,0.5177922378134852,79.06016540527344,0.1596163660287857,78.90054321289062,0.5075841411771649,0.500349204943955,0.5236721604965595,78.90155029296875,0.1501755714416504,78.75137329101562,0.5,0.49909255898366606,0.5033100693983346,0.15487763285636902,0.1541169434785843,0.0007606956060044467,0.5,0.48901234021414625,0.48391689906009766,0.16409076750278473,0.6407246740343991,0.6775239893959739,0.8141295206055509
20.0,17.163705825805664,0.0031032394617795944,17.160602569580078,0.9199312410546974,0.9108814227888196,0.9190238000383634,14.449240684509277,0.004703163634985685,14.444538116455078,0.9294163359056459,0.9361914036563234,0.9280613223555104,15.141603469848633,0.004103226587176323,15.137499809265137,0.9217338271386344,0.9208140901735696,0.9190238000383634,0.00286433775909245,0.0028642781544476748,5.960464477539063e-08,0.5,0.48840492034684413,0.5228016073264181,0.004011958837509155,0.782430564777517,0.775207924493038,0.8407576271769976
40.0,15.719135284423828,0.00279736565425992,15.716338157653809,0.9339289490898539,0.9316910864208461,0.9312066260408521,14.626838684082031,0.004221826791763306,14.622617721557617,0.9339166531411229,0.9280613223555104,0.930311480973249,13.436586380004883,0.003454469842836261,13.43313217163086,0.9343765216236554,0.9271661772879072,0.9348609820036494,0.00373108871281147,0.0037312081549316645,-1.1920928955078125e-07,0.5,0.49809904632621643,0.4988589359577806,0.002585051115602255,0.8059133676636222,0.8232285226663519,0.8697342599560298
60.0,14.411273002624512,0.0033263361547142267,14.407947540283203,0.9348363901061879,0.9312435138870446,0.9294163359056459,12.166905403137207,0.0053598470985889435,12.161544799804688,0.9357315351737909,0.9334567846585907,0.9357192392250602,8.226027488708496,0.003142480505630374,8.222884178161621,0.9348363901061879,0.9352716666912586,0.9352962585887202,0.0036686421371996403,0.0036687017418444157,-5.960464477539063e-08,0.5,0.5039420811630985,0.49609972506258637,0.0027721256483346224,0.7964405687614045,0.8087955380461247,0.8715614379374284
80.0,13.893362998962402,0.0028246347792446613,13.89053726196289,0.9325616395909875,0.9217461230873651,0.9285088948893119,8.1951904296875,0.0030054354574531317,8.192184448242188,0.9357315351737909,0.9379939897402604,0.9384415622740621,6.5655694007873535,0.0032526678405702114,6.56231689453125,0.9298516124907166,0.9271169934929838,0.9334690806073215,0.003250130219385028,0.003250040812417865,8.940696716308594e-08,0.5,0.5031575996340726,0.4957259282211696,0.00194828980602324,0.8118301781928889,0.8055395708222055,0.869709668058568
100.0,9.931514739990234,0.0034986641258001328,9.928016662597656,0.9389137267053251,0.9362036996050541,0.9371111406213881,10.942575454711914,0.004552292637526989,10.938024520874023,0.9375341212577282,0.9407163127892622,0.9370988446726572,17.276472091674805,0.002936418866738677,17.273536682128906,0.9284843029918503,0.9293794480594533,0.9325616395909875,0.0028114374727010727,0.002811318263411522,1.1920928244535389e-07,0.5,0.4954259070721379,0.5070259051047861,0.001191367395222187,0.8222227140601714,0.8277165439530983,0.8701941284385621
120.0,14.73659896850586,0.0034233261831104755,14.733174324035645,0.9343765216236554,0.92578657184031,0.9235364132225715,15.463984489440918,0.0035812235437333584,15.460402488708496,0.9398088717729283,0.9407040168405314,0.9398088717729283,9.258012771606445,0.0037148853298276663,9.254297256469727,0.9275891579242471,0.9280121385605871,0.9298516124907166,0.0035438609775155783,0.0035438609775155783,0.0,0.5013550135501355,0.5093621353636405,0.5132673286805463,0.0012714217882603407,0.8348900004426542,0.8245220564728334,0.8837319679911863
140.0,10.996068000793457,0.0038137196097522974,10.992256164550781,0.9325739355397185,0.9262587362715733,0.9280613223555104,5.717545509338379,0.0038407186511904,5.713705062866211,0.9416114578568654,0.9339535409873155,0.9384415622740621,5.881963729858398,0.0040456573478877544,5.877918243408203,0.932101771108455,0.9271046975442532,0.9280244345093178,0.0030081900767982006,0.0030081900767982006,0.0,0.5,0.5040281528042141,0.4992819165941205,0.001371424994431436,0.8511624589930109,0.841229791608261,0.9036341906068788
160.0,7.336472034454346,0.004013743717223406,7.332458019256592,0.9348363901061879,0.9339289490898539,0.9307836454045122,4.325196266174316,0.004021049942821264,4.3211750984191895,0.9411638853230638,0.938926022654056,0.9402687402554606,4.187839508056641,0.002409453270956874,4.185430526733398,0.9302991850245181,0.9279875466631254,0.9266694209591824,0.004462824203073978,0.004462824203073978,0.0,0.5,0.5103187601748975,0.510158912841397,0.0010262684663757682,0.8552397955921484,0.8393411338832082,0.8968345309587398
180.0,9.61927604675293,0.003037797287106514,9.616238594055176,0.9289564674231134,0.9257988677890411,0.9276137498217089,15.420516014099121,0.003589235246181488,15.416926383972168,0.9447813534396686,0.937049660877734,0.9465962354723365,4.809926986694336,0.003853870090097189,4.806073188781738,0.9294286318543766,0.9284965989405811,0.9221445118262435,0.003432865720242262,0.003432895289734006,-2.9802320611338473e-08,0.5,0.5040281528042141,0.5024887000231164,0.0009516015998087823,0.8466621417575336,0.8263369385055013,0.9081468037910869
200.0,4.496286392211914,0.0035094963386654854,4.492776393890381,0.9280613223555104,0.9280613223555104,0.9298639084394473,7.289833068847656,0.0039678579196333885,7.285865783691406,0.9370865487239265,0.9343888175723865,0.9361914036563234,4.867638111114502,0.003790117334574461,4.863847732543945,0.9249037227214378,0.9167367535744323,0.9221568077749743,0.0030540181323885918,0.003054048167541623,-2.9802320611338473e-08,0.5,0.49814823012113973,0.5074365897923953,0.0008142294245772064,0.8362450139927897,0.8390411127341764,0.9040817631406804
