# epoch,DMVAE_loss_,DMVAE_recon_loss_, DMVAE_latent_loss_,DMVAE_auc_svm_,DMVAE_auc_dt_,DMVAE_auc_rf_, D_dss_loss, D_dss_RE, D_dss_KL, D_dss_svm, D_dss_dt, D_dss_rf, mvae_loss, mvae_RE, mvae_KL, mvae_svm, mvae_dt, mvae_rf, vae_loss, vae_RE, vae_KL, vae_svm, vae_dt, vae_rf, ae_loss, ae_svm, ae_dt, ae_rf
0.0,78.62405395507812,0.14114204049110413,78.48291778564453,0.5114272122260268,0.5024256809994103,0.5200000991085187,93.61923217773438,14.851601600646973,78.76762390136719,0.5070416602659081,0.5009811743368401,0.5162785742248476,78.98931884765625,0.16918708384037018,78.82012939453125,0.5005203197240818,0.4984142636980362,0.5140560656891263,0.15190960466861725,0.15041810274124146,0.0014915080973878503,0.5,0.5104460378891869,0.508833046744533,0.18883270025253296,0.8036164698536663,0.8283465230253867,0.8793601554021575
5.0,32.5984992980957,0.004379749298095703,32.594120025634766,0.903106556524066,0.8954603342930341,0.9114168058315453,31.451396942138672,0.46484804153442383,30.986549377441406,0.9104356314947052,0.9064539467489928,0.9115035257855589,33.404518127441406,0.004314971622079611,33.40019989013672,0.9062805068409655,0.8978265501811208,0.89854756465592,0.004006403498351574,0.003978009335696697,2.8394160835887305e-05,0.5,0.5111967849196478,0.5032061605855331,0.00375335942953825,0.7451845648392708,0.7702020327157222,0.8484853740603274
10.0,26.447187423706055,0.0049320971593260765,26.442256927490234,0.9214292439506638,0.9210253767362573,0.9241993270531569,22.902618408203125,0.3921101987361908,22.51050567626953,0.9223236983334903,0.920073934955079,0.9274599973240699,29.641233444213867,0.0052872225642204285,29.635944366455078,0.9278638645384765,0.9239688997467779,0.9294223459977503,0.0036303303204476833,0.003629425074905157,9.050963853951544e-07,0.5,0.4987016784027671,0.4978964216869261,0.0030146483331918716,0.7249862486930063,0.7493694220486723,0.8750315908403908
15.0,22.60753059387207,0.004037131555378437,22.603492736816406,0.9356835266775356,0.929739493258143,0.9402425185456816,14.308321952819824,0.38894206285476685,13.919378280639648,0.9301433604725494,0.9384536097800287,0.931037814855376,24.67524528503418,0.0036056670360267162,24.671640396118164,0.9334040307434626,0.9286715989672893,0.937068568228782,0.003998097963631153,0.0039870222099125385,1.107573370973114e-05,0.5,0.4942591390442965,0.5030624532331677,0.003598643932491541,0.8116665592991046,0.8181878998409309,0.8884781391384496
20.0,19.538660049438477,0.003742517903447151,19.5349178314209,0.9421181472653483,0.9326532837130015,0.9426087344337682,20.648536682128906,0.31663984060287476,20.331897735595703,0.9347023523406955,0.9304605077329422,0.9406463857600879,26.489530563354492,0.003366853343322873,26.486164093017578,0.9403292384996953,0.9379630226116085,0.9389441969484487,0.003021442797034979,0.0030214127618819475,3.010034532735517e-08,0.5,0.5023662158880866,0.5121507044137978,0.00270881038159132,0.8262379892863692,0.8258341220719626,0.8806584769993905
25.0,20.765056610107422,0.004450232721865177,20.760604858398438,0.9403292384996953,0.9299129331661702,0.9334907506974761,16.332468032836914,0.44812914729118347,15.88433837890625,0.9435031888165948,0.9351929395091155,0.9412236928825217,22.309417724609375,0.004652153234928846,22.304763793945312,0.9385403297340422,0.9307206675949831,0.934298485126289,0.0031844410113990307,0.0031844854820519686,-4.440545708916943e-08,0.5,0.4985579710504016,0.52175927531851,0.0036027347669005394,0.8369714418802868,0.8446201418242906,0.8896030208276553
30.0,25.205387115478516,0.003917193505913019,25.20146942138672,0.9357702466315493,0.937068568228782,0.9379630226116085,13.419276237487793,0.48997262120246887,12.929304122924805,0.9411369729285082,0.9393480641628551,0.9461865519650742,14.413102149963379,0.002859492553398013,14.410243034362793,0.9389441969484487,0.9287583189213029,0.9329134435750426,0.003681844798848033,0.00368196377530694,-1.1891126661112139e-07,0.5,0.5009811743368401,0.4882308633838622,0.0024171750992536545,0.8538223678016245,0.8757253504724998,0.8949697471246141
35.0,16.10169792175293,0.0035770940594375134,16.098121643066406,0.9385403297340422,0.9304035203345904,0.9421181472653483,16.619091033935547,0.48256897926330566,16.136520385742188,0.9439070560310011,0.9411369729285082,0.9422048672193619,15.250425338745117,0.004042652435600758,15.246381759643555,0.9376458753512158,0.9385403297340422,0.9439937759850148,0.004284083377569914,0.004284113645553589,-2.9802322387695312e-08,0.5,0.5019623486736802,0.4959638055689077,0.0033030398190021515,0.8508218573927522,0.8837754399179382,0.9056462123201799
40.0,14.269346237182617,0.003415058832615614,14.26593017578125,0.9430993216021882,0.9338078979578691,0.9411369729285082,11.512487411499023,0.33963248133659363,11.172855377197266,0.9380497425656222,0.9419447073573209,0.9398386513312752,16.462608337402344,0.0037624980323016644,16.458847045898438,0.9395215040708823,0.9386270496880559,0.9348757922487227,0.003667882876470685,0.0036679126787930727,-2.9802320611338473e-08,0.5,0.5029435230105204,0.5038701876619806,0.0024835632648319006,0.8471573199074326,0.8720310804315184,0.9014910876664404
45.0,18.540714263916016,0.002856039209291339,18.537858963012695,0.9362608337999693,0.9343852050803026,0.9351929395091155,22.579784393310547,0.2910078167915344,22.288776397705078,0.9372420081368094,0.9352796594631291,0.9366647010143757,15.614148139953613,0.00415545329451561,15.609992027282715,0.9399253712852887,0.9393480641628551,0.9435031888165948,0.003115283092483878,0.003115283092483878,0.0,0.5,0.5013850415512465,0.4960505255229213,0.0029782424680888653,0.8413000064420538,0.8501875628719667,0.9000193261611803
