,Unnamed: 0.1,layer1,layer2,svm,rf,nb,kn,logistic,ridge,sgd,ae_svm,ae_rf,ae_nb,ae_kn,ae_logistic,ae_ridge,ae_sgd,method,time_svm,time_rf,time_nb,time_kn,time_logistic,time_ridge,time_sgd,dt,ae_dt,time_dt
0,,30,15,0.7892684301394056,0.8130824601737505,0.5870988894567695,0.7768676290016416,,,,0.8552052830663415,0.8319530873314934,0.7880492312134567,0.8349309499455162,,,,AE,0.0012417876864257984,0.010668247874701926,6.121445890857108,0.0948024673864637,,,,0.8281944238520517,0.8504448354050144,0.0012699454874752086
1,,30,15,0.7892684301394056,0.8130824601737505,0.5870988894567695,0.7768676290016416,,,,0.8470204157696587,0.8367733080991163,0.7834547022685848,0.8130327566973864,,,,AE,0.001163463841269759,0.011469856317031459,6.781543509134423,0.10492999833724954,,,,0.8245319910615894,0.8474796351566425,0.0012047433362436936
2,,30,15,0.7892684301394056,0.8130824601737505,0.5870988894567695,0.7768676290016416,,,,0.8632662750336594,0.8516595117480072,0.8469446261349477,0.8579422959306712,,,,AE,0.002800193003850089,0.01893012065934831,7.250596529799543,0.1009653613362607,,,,0.8198105937186657,0.8568373801507692,0.002857968687080509
3,,30,15,0.7892684301394056,0.8130824601737505,0.5870988894567695,0.7768676290016416,,,,0.8529073405394711,0.8638047345098726,0.7919047971773484,0.8466792219879844,,,,AE,0.0007484023075225591,0.008205959482172688,3.2667312199465335,0.0425964775789368,,,,0.8238292899503032,0.8672416319516839,0.0007852262601182341
4,,30,15,0.7892684301394056,0.8130824601737505,0.5870988894567695,0.7768676290016416,,,,0.8263307281679532,0.8178949125238764,0.7940277174048541,0.8480484987541814,,,,AE,0.0009036298928487547,0.00870217872562774,3.175849214862473,0.039909352767205225,,,,0.8238083906275286,0.8423282710591691,0.0009537741510135383
5,,30,15,0.7892684301394056,0.8130824601737505,0.5870988894567695,0.7768676290016416,,,,0.8547108730554271,0.8379213385118718,0.8009917095768802,0.8442483486947168,,,,AE,0.0009137165724088994,0.009344262464237686,5.299368661248659,0.06328596829352774,,,,0.8225532998329508,0.8649817647892077,0.0009412313709028906
