2.000000,1558.000000,0.170013,0.936263,0.907666,0.965358,0.818952,0.002379,0.002543,0.034986,70.318222
2.000000,1558.000000,0.162749,0.933138,0.915948,0.941227,0.822893,0.045339,0.002878,0.037009,74.303150
2.000000,1558.000000,0.159664,0.906374,0.886861,0.913265,0.816235,0.003505,0.002870,0.036508,16.342163
2.000000,1558.000000,0.163265,0.934260,0.903060,0.943288,0.852192,0.002484,0.002766,0.032502,260.167837
2.000000,1558.000000,0.162234,0.908659,0.872798,0.918526,0.832933,0.004636,0.003241,0.031980,32.744884
2.000000,1558.000000,0.165851,0.961614,0.924979,0.968303,0.809148,0.002397,0.002831,0.037874,20.863056
2.000000,1558.000000,0.162234,0.917582,0.870138,0.921185,0.801561,0.003658,0.004505,0.172085,108.587027
2.000000,1558.000000,0.157105,0.925721,0.924477,0.931478,0.811784,0.002662,0.002922,0.037881,37.503958
2.000000,1558.000000,0.160691,0.915636,0.919201,0.940926,0.851381,0.007752,0.013683,0.034625,25.478125
2.000000,1558.000000,0.165333,0.961131,0.922656,0.968633,0.835209,0.004760,0.004015,0.051703,26.964903
2.000000,1558.000000,0.160691,0.942569,0.909676,0.965185,0.831300,0.003467,0.003726,0.071904,73.219061
2.000000,1558.000000,0.161205,0.933283,0.899110,0.941216,0.826372,0.002661,0.002831,0.033509,11.875868
