3.000000,68.000000,0.795736,0.942439,0.933432,0.972070,0.735992,0.000243,0.000258,0.013920,1.998186
3.000000,68.000000,0.803794,0.928972,0.923500,0.973560,0.737420,0.000157,0.000350,0.014299,1.590014
3.000000,68.000000,0.788473,0.937831,0.927849,0.970316,0.725072,0.000153,0.000217,0.028123,1.888990
3.000000,68.000000,0.790283,0.939358,0.917863,0.976282,0.727835,0.025348,0.000297,0.031162,90.795994
3.000000,68.000000,0.793187,0.936773,0.923316,0.968795,0.730105,0.000209,0.000280,0.025356,3.136158
3.000000,68.000000,0.797926,0.939944,0.918507,0.971074,0.747835,0.000213,0.000331,0.029272,4.616022
3.000000,68.000000,0.780552,0.938832,0.925960,0.974529,0.734245,0.039753,0.000231,0.021950,192.252874
3.000000,68.000000,0.795007,0.934241,0.913647,0.964056,0.740238,0.000404,0.000238,0.027087,43.997049
3.000000,68.000000,0.797196,0.932543,0.922258,0.968753,0.742473,0.000230,0.000245,0.016171,3.223896
3.000000,68.000000,0.791371,0.943655,0.932181,0.974618,0.742434,0.000228,0.000215,0.013408,2.055168
3.000000,68.000000,0.793915,0.936832,0.927680,0.968582,0.743387,0.000148,0.000272,0.013544,1.838923
3.000000,68.000000,0.792097,0.938641,0.927137,0.969139,0.736618,0.000180,0.000247,0.018737,1.806974
3.000000,68.000000,0.796466,0.931335,0.920182,0.965433,0.734902,0.000153,0.000378,0.013418,1.404047
3.000000,68.000000,0.810811,0.944563,0.932191,0.973488,0.733027,0.000173,0.000235,0.014645,1.605034
3.000000,68.000000,0.799024,0.941580,0.935602,0.970227,0.728688,0.000369,0.000288,0.017574,3.296852
3.000000,68.000000,0.789559,0.946802,0.920137,0.978767,0.739918,0.000169,0.000297,0.013950,1.693964
3.000000,68.000000,0.792097,0.944731,0.916709,0.967985,0.742033,0.000368,0.000270,0.013315,50.001860
3.000000,68.000000,0.793915,0.933979,0.927162,0.969689,0.734110,0.000149,0.000238,0.013565,1.555920
3.000000,68.000000,0.797561,0.930933,0.914364,0.969220,0.741496,0.000150,0.000314,0.015716,2.235889
3.000000,68.000000,0.798658,0.934699,0.926455,0.971158,0.730198,0.000219,0.000298,0.021676,2.227068
3.000000,68.000000,0.791734,0.940322,0.928215,0.968550,0.739585,0.004114,0.000220,0.013244,52.654028
3.000000,68.000000,0.795371,0.942759,0.930157,0.968011,0.743194,0.000169,0.001422,0.033910,20.313978
3.000000,68.000000,0.803426,0.939707,0.928963,0.972462,0.728037,0.000184,0.000219,0.018622,1.590967
3.000000,68.000000,0.790646,0.938798,0.914556,0.972710,0.746251,0.058863,0.017536,0.028765,36.492825
3.000000,68.000000,0.788835,0.940845,0.920831,0.969122,0.738398,0.000523,0.000251,0.013580,2.087116
3.000000,68.000000,0.785945,0.941553,0.922165,0.969992,0.741995,0.000204,0.000213,0.014877,46.444893
3.000000,68.000000,0.798658,0.936982,0.921243,0.971158,0.737277,0.000215,0.000220,0.013997,1.698017
3.000000,68.000000,0.774834,0.939305,0.928207,0.970830,0.740148,0.009446,0.004500,0.028499,462.028980
3.000000,68.000000,0.797196,0.939990,0.918783,0.968781,0.734895,0.000638,0.000232,0.064602,18.241882
3.000000,68.000000,0.806004,0.938752,0.920202,0.972868,0.747490,0.001815,0.000403,0.018034,16.644955
3.000000,68.000000,0.791371,0.944664,0.924358,0.972600,0.745208,0.000916,0.001362,0.022279,18.835068
3.000000,68.000000,0.819005,0.938624,0.920438,0.971402,0.727480,0.000176,0.000310,0.016515,3.142118
3.000000,68.000000,0.791734,0.942847,0.931054,0.969342,0.734357,0.000295,0.001149,0.014985,3.798008
3.000000,68.000000,0.801222,0.931737,0.908798,0.961850,0.723384,0.000186,0.000228,0.016732,1.663923
3.000000,68.000000,0.807850,0.942453,0.925687,0.970296,0.751379,0.000299,0.000597,0.033172,2.456903
3.000000,68.000000,0.787750,0.933662,0.930115,0.964022,0.744542,0.001330,0.003941,0.121621,18.636942
3.000000,68.000000,0.791009,0.935700,0.920919,0.964544,0.736798,0.000653,0.000321,0.022716,1.594782
3.000000,68.000000,0.799756,0.942181,0.925021,0.967619,0.746297,0.000179,0.001292,0.020269,2.052069
3.000000,68.000000,0.785584,0.941915,0.931479,0.970994,0.745107,0.000152,0.000237,0.016616,2.674103
3.000000,68.000000,0.799024,0.942724,0.922632,0.978090,0.726608,0.000173,0.000499,0.013731,1.760960
3.000000,68.000000,0.795371,0.936250,0.918204,0.970968,0.740445,0.000151,0.000272,0.013970,1.508951
3.000000,68.000000,0.799390,0.942090,0.923668,0.968893,0.750754,0.000242,0.000267,0.017235,1.665115
3.000000,68.000000,0.799390,0.940315,0.938104,0.970679,0.747647,0.000158,0.000315,0.016212,1.565218
3.000000,68.000000,0.785224,0.940099,0.935178,0.967704,0.730177,0.023428,0.001456,0.023912,3.711224
3.000000,68.000000,0.792824,0.942072,0.924146,0.969720,0.731830,0.000248,0.000217,0.017447,1.606941
3.000000,68.000000,0.804530,0.934437,0.916658,0.970425,0.743380,0.000889,0.000265,0.013039,10.187864
3.000000,68.000000,0.787750,0.941586,0.925207,0.964971,0.732213,0.002329,0.000257,0.013277,2.303123
3.000000,68.000000,0.799390,0.936465,0.928073,0.969245,0.737582,0.000192,0.000242,0.013222,3.803968
3.000000,68.000000,0.789921,0.944996,0.927956,0.975285,0.740680,0.000238,0.000210,0.016824,11.717081
3.000000,68.000000,0.803794,0.939036,0.926827,0.969408,0.733556,0.000147,0.000280,0.013109,1.540899
