,Unnamed: 0.1,layer1,layer2,layer3,svm,dt,rf,nb,kn,logistic,ae_svm,ae_dt,ae_rf,ae_nb,ae_kn,ae_logistic,method
0,,26,15,10,0.9420900574824388,0.9236675092106508,0.9688931763908208,0.750754051938599,0.9413472228454056,0.9650543665215896,0.927506319079882,0.9033411698248004,0.9671345024381736,0.887580684017711,0.9625426784186348,0.9279088955694152,AE
1,,26,15,10,0.9403152311013396,0.9381041763260096,0.9706792200734858,0.7476468594048349,0.9403152311013396,0.9641357941600236,0.9242458234247172,0.9150376652059248,0.9656778958537112,0.9078917919726784,0.9641472836088132,0.926669871848008,DAE
2,,26,15,10,0.9400989094723508,0.9351781755927641,0.9677035090844318,0.7301772849621977,0.93785996318727,0.9600082135930016,0.927506319079882,0.9033411698248004,0.9671345024381736,0.8911921584926573,0.9625426784186348,0.9279088955694152,AE
3,,26,15,10,0.9420716868307608,0.9241462542463796,0.9697203349424875,0.7318299660289648,0.9421697757117032,0.9659780578898226,0.9242458234247171,0.9150376652059248,0.9656778958537112,0.9078917919726784,0.9641472836088132,0.926669871848008,DAE
4,,26,15,10,0.9449959501454642,0.9279555673102354,0.9752847295688971,0.7406799623115579,0.9442649100766992,0.9612598353610157,0.9322500661200741,0.9057069888918277,0.9653253934144406,0.9010017191219253,0.9613966212642158,0.9332092204443269,AE
