0.000000,196.000000,1.225189,0.896519,0.914533,0.923290,0.716934,0.000396,0.000636,0.012854,699.989080
0.000000,196.000000,1.225189,0.896519,0.914533,0.923290,0.716934,0.000263,0.000470,0.017301,788.057089
